,Quarter,year,id_project,category,ESRR,SPR,REGION,SECTOR,Sector_1,Region_1,Operation_Type,Stage,Approval
2172,Q3 2020,2020,ES-L9066,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/06/2019
2173,Q3 2020,2020,ES-L9075,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/15/20
2174,Q3 2020,2020,ES-L9095,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/14/18
2175,Q3 2020,2020,ES-L9096,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/18
2176,Q3 2020,2020,ES-L9932,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
2177,Q3 2020,2020,ES-L9935,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,01/15/20
2178,Q3 2020,2020,ES-L9936,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
2179,Q3 2020,2020,ES-L9938,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/30/20
2180,Q3 2020,2020,ES-L9939,B,3.Substantial,{Not Set},AAN,SCL,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
2181,Q3 2020,2020,#¡REF!,C,1.Low,{Not Set},AAN,IFD,,,,,
2182,Q3 2020,2020,ES-L9942,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,09/23/20
2183,Q3 2020,2020,ES-L9944,C,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/09/2020
2184,Q3 2020,2020,GY-G9004,C,3.Substantial,Satisfactory,CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,10/23/20
2185,Q3 2020,2020,GY-L9028,B,2.Moderate,{Not Set},CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,10/09/2020
2186,Q3 2020,2020,GY-L9039,B,3.Substantial,Satisfactory,CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,12/16/15
2187,Q3 2020,2020,GY-L9040,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,10/21/15
2188,Q3 2020,2020,GY-L9042,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,10/22/14
2189,Q3 2020,2020,GY-L9044,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/11/2016
2190,Q3 2020,2020,GY-L9049,C,3.Substantial,Partially Unsatisfactory,CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,11/08/2017
2191,Q3 2020,2020,GY-L9058,B,3.Substantial,Partially Satisfactory,CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/06/2019
2192,Q3 2020,2020,GY-L9059,B,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,09/17/19
2193,Q3 2020,2020,GY-L9060,A,3.Substantial,Partially Satisfactory,CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,12/18/19
2194,Q3 2020,2020,GY-L9064,C,1.Low,{Not Set},CAR,INT,INT,CAR,Loan Operation,Operation in Disbursing,06/24/20
2195,Q3 2020,2020,GY-L9066,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,11/01/2012
2196,Q3 2020,2020,GY-X9002,C,3.Substantial,Partially Unsatisfactory,CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,08/01/2019
2197,Q3 2020,2020,GY-X9003,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,03/11/2020
2198,Q3 2020,2020,HA-G9022,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Fully Disbursed,12/09/2020
2199,Q3 2020,2020,HA-G9023,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,12/11/2019
2200,Q3 2020,2020,HA-G9036,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,12/09/2020
2201,Q3 2020,2020,HA-G9038,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,12/11/2019
2202,Q3 2020,2020,HA-G9039,B,3.Substantial,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,12/02/2020
2203,Q3 2020,2020,HA-G9045,B,4.High,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,09/14/11
2204,Q3 2020,2020,HA-G9049,B,1.Low,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,06/06/2012
2205,Q3 2020,2020,HA-L9032,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/04/2013
2206,Q3 2020,2020,HA-L9038,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/12/2013
2207,Q3 2020,2020,HA-L9048,B,2.Moderate,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,11/25/15
2208,Q3 2020,2020,HA-L9057,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/02/2016
2209,Q3 2020,2020,HA-L9075,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/15/19
2210,Q3 2020,2020,HA-L9076,A,4.High,Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/13/17
2211,Q3 2020,2020,HA-L9077,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,07/31/18
2212,Q3 2020,2020,HA-L9079,B,4.High,Partially Unsatisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/04/2019
2213,Q3 2020,2020,HA-L9080,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/09/2020
2214,Q3 2020,2020,HA-L9087,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Fully Disbursed,08/28/19
2215,Q3 2020,2020,HA-L9089,B,4.High,Partially Satisfactory,AAN,INE,CSD,AAN,Loan Operation,Operation in Disbursing,11/06/2020
2216,Q3 2020,2020,HA-L9094,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/11/2019
2217,Q3 2020,2020,HA-L9095,B,3.Substantial,Partially Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/02/2019
2218,Q3 2020,2020,HA-L9096,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/02/2020
2219,Q3 2020,2020,HA-L9097,B,3.Substantial,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/09/2020
2220,Q3 2020,2020,HA-L9098,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/12/2018
2221,Q3 2020,2020,HA-L9900,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/10
2222,Q3 2020,2020,HA-L9903,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/13/13
2223,Q3 2020,2020,HA-L9904,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/28/12
2224,Q3 2020,2020,HA-L9906,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/01/2012
2225,Q3 2020,2020,HA-L9907,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,03/20/18
2226,Q3 2020,2020,HA-L9926,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/25/15
2227,Q3 2020,2020,HA-L9933,C,1.Low,{Not Set},AAN,INT,INT,AAN,Loan Operation,Operation in Disbursing,09/25/19
2228,Q3 2020,2020,HA-L9935,B,4.High,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/20/19
2229,Q3 2020,2020,HA-L9937,C,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,06/19/20
2230,Q3 2020,2020,HA-L9939,C,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Fully Disbursed,06/15/20
2231,Q3 2020,2020,HA-L9940,B,4.High,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/10
2232,Q3 2020,2020,HA-L9945,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/02/2020
2233,Q3 2020,2020,HA-X9002,C,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,10/27/10
2234,Q3 2020,2020,HO-G9006,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/27/18
2235,Q3 2020,2020,HO-G9247,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,11/28/18
2236,Q3 2020,2020,HO-G9248,C,2.Moderate,Satisfactory,AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,12/12/2018
2237,Q3 2020,2020,HO-G9249,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,11/27/19
2238,Q3 2020,2020,HO-G9250,B,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,06/27/18
2239,Q3 2020,2020,HO-G9252,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,06/27/18
2240,Q3 2020,2020,HO-G9254,C,0.Not Rated,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,12/07/2020
2241,Q3 2020,2020,HO-G9259,B,3.Substantial,{Not Set},AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,06/26/20
2242,Q3 2020,2020,HO-L9037,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,07/01/2020
2243,Q3 2020,2020,HO-L9039,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation Closed,10/27/10
2244,Q3 2020,2020,HO-L9069,B,3.Substantial,{Not Set},AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,04/17/13
2245,Q3 2020,2020,HO-L9093,B,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/27/19
2246,Q3 2020,2020,HO-L9200,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/05/2012
2247,Q3 2020,2020,HO-L9202,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/14/12
2248,Q3 2020,2020,HO-L9209,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/13/13
2249,Q3 2020,2020,HO-L9295,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/17/20
2250,Q3 2020,2020,HO-L9296,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,09/24/20
2251,Q3 2020,2020,HO-L9299,C,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/01/2013
2252,Q3 2020,2020,HO-L9902,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/16/13
2253,Q3 2020,2020,HO-L9904,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/19/14
2254,Q3 2020,2020,HO-L9905,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,06/24/15
2255,Q3 2020,2020,HO-L9908,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,09/01/2016
2256,Q3 2020,2020,HO-L9929,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,08/03/2016
2257,Q3 2020,2020,HO-L9979,B,3.Substantial,Partially Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,01/25/17
2258,Q3 2020,2020,HO-L9986,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,02/08/2017
2259,Q3 2020,2020,HO-L9987,B,3.Substantial,Satisfactory,AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,10/25/17
2260,Q3 2020,2020,HO-L9988,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/08/2017
2261,Q3 2020,2020,HO-L9994,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/14/18
2262,Q3 2020,2020,HO-L9995,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,09/05/2018
2263,Q3 2020,2020,HO-L9997,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,09/19/18
2264,Q3 2020,2020,HO-L9999,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/26/18
2265,Q3 2020,2020,JA-G9002,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Investment Grants,Operation in Disbursing,03/21/19
2266,Q3 2020,2020,JA-G9003,B,1.Low,{Not Set},CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,02/28/19
2267,Q3 2020,2020,JA-G9005,C,2.Moderate,{Not Set},CAR,SCL,SCL,CAR,Investment Grants,Operation in Disbursing,05/22/19
2268,Q3 2020,2020,JA-G9009,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Investment Grants,Operation in Disbursing,11/27/19
2269,Q3 2020,2020,JA-L9035,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,06/26/19
2270,Q3 2020,2020,JA-L9043,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,08/28/19
2271,Q3 2020,2020,JA-L9046,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,07/02/2019
2272,Q3 2020,2020,JA-L9048,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,03/11/2020
2273,Q3 2020,2020,JA-L9049,B,2.Moderate,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/27/19
2274,Q3 2020,2020,JA-L9053,C,1.Low,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,12/09/2020
2275,Q3 2020,2020,JA-L9056,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Fully Disbursed,05/11/2020
2276,Q3 2020,2020,JA-L9072,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/18/20
2277,Q3 2020,2020,JA-L9073,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,10/21/20
2278,Q3 2020,2020,JA-L9074,B,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,12/06/2018
2279,Q3 2020,2020,JA-L9075,B13,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/03/2018
2280,Q3 2020,2020,JA-L9079,C,1.Low,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/17/11
2281,Q3 2020,2020,JA-L9085,B13,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,12/05/2012
2282,Q3 2020,2020,JA-L9086,B13,2.Moderate,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,12/09/2020
2283,Q3 2020,2020,JA-X9007,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Investment Grants,Operation in Disbursing,05/21/14
2284,Q3 2020,2020,JK-G9005,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,07/26/18
2285,Q3 2020,2020,JK-G9007,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,09/25/19
2286,Q3 2020,2020,JK-L9039,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,05/27/20
2287,Q3 2020,2020,JK-L9087,B,3.Substantial,Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,06/03/2020
2288,Q3 2020,2020,JK-L9095,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/15/20
2289,Q3 2020,2020,JK-L9096,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/30/20
2290,Q3 2020,2020,JK-L9963,B,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,11/23/09
2291,Q3 2020,2020,JK-L9965,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/11/2015
2292,Q3 2020,2020,JK-L9969,B,3.Substantial,{Not Set},AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,12/07/2016
2293,Q3 2020,2020,JK-L9976,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/09/2020
2294,Q3 2020,2020,JK-X9005,B13,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,02/07/2019
2295,Q3 2020,2020,ME-G9002,B13,2.Moderate,Satisfactory,AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,12/09/2020
2296,Q3 2020,2020,ME-G9005,B13,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,07/12/2013
2297,Q3 2020,2020,ME-G9006,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,12/11/2009
2298,Q3 2020,2020,ME-G9092,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/21/12
2299,Q3 2020,2020,ME-L9258,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/03/2014
2300,Q3 2020,2020,ME-L9259,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation Closed,12/14/16
2301,Q3 2020,2020,ME-L9267,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/26/16
2302,Q3 2020,2020,ME-L9284,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation Closed,11/16/16
2303,Q3 2020,2020,ME-L9289,B13,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/02/2020
2304,Q3 2020,2020,ME-L9290,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/16/18
2305,Q3 2020,2020,ME-L9297,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/02/2020
2306,Q3 2020,2020,ME-L9309,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/09/2020
2307,Q3 2020,2020,ME-L9942,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation Closed,06/25/14
2308,Q3 2020,2020,ME-L9948,B13,2.Moderate,Satisfactory,AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/08/2010
2309,Q3 2020,2020,ME-L9962,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,07/31/13
2310,Q3 2020,2020,ME-L9976,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation Closed,08/30/17
2311,Q3 2020,2020,ME-X9099,C,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,11/13/19
2312,Q3 2020,2020,NI-G9002,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,12/02/2008
2313,Q3 2020,2020,NI-G9006,A,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,04/28/10
2314,Q3 2020,2020,NI-G9007,A,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Fully Disbursed,08/02/2011
2315,Q3 2020,2020,NI-G9008,A,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/19/13
2316,Q3 2020,2020,NI-G9020,B,3.Substantial,Satisfactory,AAN,INT,INT,AAN,Investment Grants,Operation in Disbursing,09/13/12
2317,Q3 2020,2020,NI-G9022,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Fully Disbursed,11/28/12
2318,Q3 2020,2020,NI-G9029,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,11/20/13
2319,Q3 2020,2020,NI-L9082,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/28/15
2320,Q3 2020,2020,NI-L9083,B,3.Substantial,Satisfactory,AAN,INT,INT,AAN,Loan Operation,Operation in Disbursing,12/17/14
2321,Q3 2020,2020,NI-L9087,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/25/17
2322,Q3 2020,2020,NI-L9090,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,10/03/2018
2323,Q3 2020,2020,NI-L9092,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/19/18
2324,Q3 2020,2020,NI-L9094,A,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/01/2017
2325,Q3 2020,2020,NI-L9095,B,2.Moderate,Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/25/17
2326,Q3 2020,2020,NI-L9097,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,07/02/2019
2327,Q3 2020,2020,NI-L9099,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/18/19
2328,Q3 2020,2020,NI-L9943,B,4.High,Partially Unsatisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/06/2018
2329,Q3 2020,2020,NI-L9945,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/07/2018
2330,Q3 2020,2020,NI-L9969,C,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,06/19/20
2331,Q3 2020,2020,OC-G9002,C,1.Low,{Not Set},NAC,CSD,CSD,NAC,Investment Grants,Operation in Disbursing,11/30/18
2332,Q3 2020,2020,OC-G9003,C,2.Moderate,{Not Set},NAC,INE,INE,NAC,Investment Grants,Operation in Disbursing,08/03/2017
2333,Q3 2020,2020,OC-L9026,C,2.Moderate,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation Closed,07/16/18
2334,Q3 2020,2020,OC-L9067,B,2.Moderate,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,12/04/2019
2335,Q3 2020,2020,OC-L9068,B,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation Closed,07/14/20
2336,Q3 2020,2020,OC-L9079,B,1.Low,Satisfactory,NAC,INE,CSD,NAC,Loan Operation,Fully Disbursed,12/01/2010
2337,Q3 2020,2020,#¡REF!,B,3.Substantial,Satisfactory,NAC,CSD,,,,,
2338,Q3 2020,2020,OC-L9084,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/03/2014
2339,Q3 2020,2020,OC-L9243,B13,2.Moderate,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,12/02/2015
2340,Q3 2020,2020,OC-L9247,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/01/2016
2341,Q3 2020,2020,OC-L9248,B13,2.Moderate,Partially Satisfactory,NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/21/15
2342,Q3 2020,2020,OC-L9249,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,10/19/16
2343,Q3 2020,2020,OC-L9252,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,11/23/16
2344,Q3 2020,2020,OC-L9254,C,2.Moderate,{Not Set},NAC,SCL,SCL,NAC,Loan Operation,Operation in Disbursing,12/14/16
2345,Q3 2020,2020,OC-L9255,B,2.Moderate,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/05/2018
2346,Q3 2020,2020,OC-L9257,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,04/25/18
2347,Q3 2020,2020,OC-L9258,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/13/17
2348,Q3 2020,2020,OC-L9259,C,1.Low,{Not Set},NAC,INT,INT,NAC,Loan Operation,Operation in Disbursing,04/01/2020
2349,Q3 2020,2020,OC-L9260,B,3.Substantial,Partially Satisfactory,NAC,CSD,CSD,NAC,Loan Operation,Operation in Disbursing,10/03/2018
2350,Q3 2020,2020,OC-L9266,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/12/2018
2351,Q3 2020,2020,OC-L9267,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/04/2019
2352,Q3 2020,2020,OC-L9272,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,12/11/2019
2353,Q3 2020,2020,OC-L9273,B,3.Substantial,Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/11/2019
2354,Q3 2020,2020,OC-L9274,B,2.Moderate,{Not Set},NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,10/14/20
2355,Q3 2020,2020,OC-L9279,B,3.Substantial,Partially Satisfactory,NAC,INE,INE,NAC,Loan Operation,Operation in Disbursing,12/11/2019
2356,Q3 2020,2020,OC-L9280,B13,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/08/2020
2357,Q3 2020,2020,OC-L9282,C,1.Low,{Not Set},NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,07/23/20
2358,Q3 2020,2020,OC-L9285,B13,3.Substantial,Partially Satisfactory,NAC,IFD,IFD,NAC,Loan Operation,Operation in Disbursing,09/09/2014
2359,Q3 2020,2020,OC-L9288,B,4.High,{Not Set},NAC,CSD,CSD,NAC,Loan Operation,Fully Disbursed,12/11/2014
