Quarter,year,id_project,category,ESRR,SPR,REGION,SECTOR
Q3 2020,2020,UR-L9950,C,1.Low,{Not Set},NAC,INT
Q3 2020,2020,UR-L9952,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9953,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,UR-L9955,B,2.Moderate,{Not Set},NAC,CSD
Q3 2020,2020,UR-L9957,C,1.Low,{Not Set},NAC,CSD
Q3 2020,2020,UR-L9958,B13,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9959,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,#¡REF!,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9962,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9969,C,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,UR-L9970,B13,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9972,C,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,UR-L9979,B13,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9990,B,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,UR-L9992,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,UR-L9993,B,2.Moderate,{Not Set},NAC,CSD
Q3 2020,2020,UR-L9994,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,UR-L9995,B13,3.Substantial,Satisfactory,NAC,IFD
Q3 2020,2020,UR-L9996,B,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,UR-L9999,B,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-G9003,C,1.Low,{Not Set},NAC,CSD
Q3 2020,2020,US-G9004,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-G9006,B,1.Low,{Not Set},NAC,INE
Q3 2020,2020,US-L9076,B,3.Substantial,Satisfactory,NAC,CSD
Q3 2020,2020,US-L9227,A,2.Moderate,Satisfactory,NAC,INE
Q3 2020,2020,US-L9250,B13,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9272,B,3.Substantial,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9282,B,3.Substantial,{Not Set},NAC,INE
Q3 2020,2020,US-L9289,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9290,B,2.Moderate,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9295,B,4.High,Partially Unsatisfactory,NAC,INE
Q3 2020,2020,#¡REF!,B,2.Moderate,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9297,A,3.Substantial,Satisfactory,NAC,INE
Q3 2020,2020,US-L9300,B,4.High,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9327,B,2.Moderate,Partially Satisfactory,NAC,SCL
Q3 2020,2020,US-L9328,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9329,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9333,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9335,B,4.High,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9339,B,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9343,B,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9363,B,3.Substantial,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9369,A,4.High,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9372,B,4.High,Partially Satisfactory,NAC,SCL
Q3 2020,2020,US-L9373,B,3.Substantial,Satisfactory,NAC,INE
Q3 2020,2020,US-L9376,B,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,US-L9377,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9386,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9387,B,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9389,B,1.Low,{Not Set},NAC,SCL
Q3 2020,2020,US-L9392,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9395,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9402,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9405,B,2.Moderate,Partially Satisfactory,NAC,INE
Q3 2020,2020,US-L9406,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9408,B,3.Substantial,Partially Satisfactory,NAC,SCL
Q3 2020,2020,US-L9409,B,3.Substantial,Satisfactory,NAC,INE
Q3 2020,2020,US-L9422,B,3.Substantial,Satisfactory,NAC,CSD
Q3 2020,2020,US-L9429,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,#¡REF!,A,4.High,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9434,B,4.High,Partially Unsatisfactory,NAC,INE
Q3 2020,2020,US-L9445,B,3.Substantial,Satisfactory,NAC,INE
Q3 2020,2020,US-L9487,A,4.High,Satisfactory,NAC,INE
Q3 2020,2020,US-L9490,B13,3.Substantial,Satisfactory,NAC,IFD
Q3 2020,2020,US-L9492,B,3.Substantial,{Not Set},NAC,INE
Q3 2020,2020,#¡REF!,B,4.High,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9494,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9495,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,#¡REF!,B,2.Moderate,Satisfactory,NAC,SCL
Q3 2020,2020,US-L9497,B,3.Substantial,Satisfactory,NAC,CSD
Q3 2020,2020,US-L9498,B13,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9499,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9499A,A,4.High,Satisfactory,NAC,CSD
Q3 2020,2020,#¡REF!,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9500,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9502,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9503,B13,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9508,A,4.High,{Not Set},NAC,INE
Q3 2020,2020,US-L9509,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9520,B13,2.Moderate,{Not Set},NAC,CSD
Q3 2020,2020,US-L9524,B,4.High,{Not Set},NAC,INE
Q3 2020,2020,US-L9525,C,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9526,B,3.Substantial,{Not Set},NAC,SCL
Q3 2020,2020,US-L9527,C,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9528,C,2.Moderate,{Not Set},NAC,CSD
Q3 2020,2020,US-L9529,C,2.Moderate,{Not Set},NAC,CSD
Q3 2020,2020,#¡REF!,B13,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9532,B,3.Substantial,{Not Set},NAC,INE
Q3 2020,2020,US-L9533,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9534,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9536,B,2.Moderate,{Not Set},NAC,INE
Q3 2020,2020,US-L9554,C,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9557,B13,2.Moderate,{Not Set},NAC,IFD
Q3 2020,2020,US-L9596,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9597,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9598,C,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,US-L9599,B,2.Moderate,{Not Set},NAC,SCL
Q3 2020,2020,#¡REF!,C,1.Low,{Not Set},NAC,IFD
Q3 2020,2020,US-L9960,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q3 2020,2020,US-L9976,B,3.Substantial,Partially Unsatisfactory,NAC,CSD
Q3 2020,2020,US-L9997,B,3.Substantial,Partially Satisfactory,NAC,CSD
Q3 2020,2020,ZN-L9029,C,4.High,Partially Satisfactory,LATAM,INE
Q3 2020,2020,ZN-L9033,B,4.High,Partially Satisfactory,LATAM,INE
Q3 2020,2020,ZN-L9097,C,2.Moderate,{Not Set},LATAM,SCL
Q4 2018,2018,BA-L9025,A,3.Substantial,{Not Set},CAR,INE
Q4 2018,2018,BA-L9032,C,1.Low,{Not Set},CAR,SCL
Q4 2018,2018,BA-L9033,B,3.Substantial,{Not Set},CAR,CSD
Q4 2018,2018,BA-L9034,B13,2.Moderate,{Not Set},CAR,IFD
Q4 2018,2018,BA-L9035,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,BA-L9092,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,BA-L9094,B,2.Moderate,{Not Set},CAR,CSD
Q4 2018,2018,BA-L9096,C,1.Low,{Not Set},CAR,SCL
Q4 2018,2018,BA-X9003,A,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,BH-L9027,B13,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,BH-L9028,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,BH-L9033,C,2.Moderate,{Not Set},CAR,IFD
Q4 2018,2018,BH-L9035,C,1.Low,{Not Set},CAR,IFD
Q4 2018,2018,BH-L9037,C,2.Moderate,{Not Set},CAR,SCL
Q4 2018,2018,BH-L9043,B,2.Moderate,{Not Set},CAR,CSD
Q4 2018,2018,BH-L9045,C,1.Low,{Not Set},CAR,IFD
Q4 2018,2018,BH-L9049,B,3.Substantial,{Not Set},CAR,INE
Q4 2018,2018,BH-L9096,C,1.Low,{Not Set},CAR,INT
Q4 2018,2018,BL-G9002,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,BL-G9003,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,BL-L9020,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,BL-L9028,B,3.Substantial,{Not Set},AAN,CSD
Q4 2018,2018,BL-L9029,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,#¡REF!,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2018,2018,BL-L9098,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,BL-L9099,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,BO-G9002,B,1.Low,{Not Set},LATAM,INE
Q4 2018,2018,BO-G9004,A,4.High,Satisfactory,LATAM,CSD
Q4 2018,2018,BO-L9063,C,1.Low,{Not Set},LATAM,IFD
Q4 2018,2018,BO-L9064,B,2.Moderate,{Not Set},LATAM,SCL
Q4 2018,2018,BO-L9067,B,3.Substantial,Partially Unsatisfactory,LATAM,SCL
Q4 2018,2018,BO-L9073,B,2.Moderate,Partially Satisfactory,LATAM,INE
Q4 2018,2018,BO-L9075,B,3.Substantial,Partially Satisfactory,LATAM,INE
Q4 2018,2018,BO-L9076,B,3.Substantial,Partially Satisfactory,LATAM,INE
Q4 2018,2018,BO-L9078,B,3.Substantial,Partially Satisfactory,LATAM,SCL
Q4 2018,2018,BO-L9079,B,2.Moderate,{Not Set},LATAM,SCL
Q4 2018,2018,#¡REF!,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9080,A,4.High,Satisfactory,LATAM,INE
Q4 2018,2018,BO-L9082,B,3.Substantial,Partially Satisfactory,LATAM,SCL
Q4 2018,2018,BO-L9084,B,3.Substantial,{Not Set},LATAM,CSD
Q4 2018,2018,BO-L9087,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9093,B,3.Substantial,Partially Unsatisfactory,LATAM,INE
Q4 2018,2018,BO-L9095,B,2.Moderate,Partially Unsatisfactory,LATAM,INE
Q4 2018,2018,BO-L9096,C,2.Moderate,{Not Set},LATAM,CSD
Q4 2018,2018,BO-L9902,B,2.Moderate,Partially Unsatisfactory,LATAM,INE
Q4 2018,2018,BO-L9906,B,3.Substantial,{Not Set},LATAM,CSD
Q4 2018,2018,BO-L9909,B13,4.High,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9929,C,1.Low,{Not Set},LATAM,SCL
Q4 2018,2018,BO-L9979,B,2.Moderate,{Not Set},LATAM,CSD
Q4 2018,2018,BO-L9982,B,3.Substantial,{Not Set},LATAM,CSD
Q4 2018,2018,BO-L9984,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9986,B,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9988,B,3.Substantial,Partially Satisfactory,LATAM,CSD
Q4 2018,2018,BO-L9990,B,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9992,B,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9993,A,3.Substantial,Unsatisfactory,LATAM,CSD
Q4 2018,2018,BO-L9994,B,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9997,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,BO-L9998,B,3.Substantial,Partially Unsatisfactory,LATAM,INE
Q4 2018,2018,#¡REF!,B,3.Substantial,{Not Set},LATAM,SCL
Q4 2018,2018,BO-L9999,B13,3.Substantial,{Not Set},LATAM,IFD
Q4 2018,2018,#¡REF!,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,BO-X9004,B,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,BO-X9009,C,1.Low,{Not Set},LATAM,CSD
Q4 2018,2018,BO-X9092,B,2.Moderate,{Not Set},LATAM,CSD
Q4 2018,2018,BO-X9093,C,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,CH-G9005,C,2.Moderate,{Not Set},NAC,INE
Q4 2018,2018,CH-L9082,B,1.Low,{Not Set},NAC,SCL
Q4 2018,2018,CH-L9084,B,2.Moderate,{Not Set},NAC,CSD
Q4 2018,2018,CH-L9085,C,1.Low,{Not Set},NAC,IFD
Q4 2018,2018,CH-L9089,B13,1.Low,{Not Set},NAC,SCL
Q4 2018,2018,CH-L9095,B13,1.Low,{Not Set},NAC,SCL
Q4 2018,2018,CH-L9098,B13,2.Moderate,{Not Set},NAC,IFD
Q4 2018,2018,CH-L9905,C,1.Low,{Not Set},NAC,IFD
Q4 2018,2018,CH-L9935,B13,1.Low,{Not Set},NAC,SCL
Q4 2018,2018,CH-L9938,C,1.Low,{Not Set},NAC,INT
Q4 2018,2018,CH-X9007,C,2.Moderate,{Not Set},NAC,INE
Q4 2018,2018,CR-G9004,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,CR-G9006,C,2.Moderate,{Not Set},AAN,INT
Q4 2018,2018,CR-L9024,B,4.High,{Not Set},AAN,INE
Q4 2018,2018,CR-L9032,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2018,2018,CR-L9039,B,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,CR-L9043,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,CR-L9049,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2018,2018,CR-L9053,B,2.Moderate,{Not Set},AAN,SCL
Q4 2018,2018,CR-L9065,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,CR-L9066,B,4.High,Partially Satisfactory,AAN,INT
Q4 2018,2018,CR-L9070,A,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2018,2018,CR-X9009,B,4.High,{Not Set},AAN,INE
Q4 2018,2018,DR-L9034,B,1.Low,Partially Satisfactory,AAN,INE
Q4 2018,2018,DR-L9035,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,DR-L9048,B,1.Low,{Not Set},AAN,CSD
Q4 2018,2018,DR-L9049,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,DR-L9053,B,2.Moderate,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9057,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,DR-L9058,B13,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,DR-L9059,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9067,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9068,B13,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,DR-L9069,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9077,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9080,B,2.Moderate,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9084,B,3.Substantial,{Not Set},AAN,CSD
Q4 2018,2018,DR-L9920,B,4.High,Satisfactory,AAN,CSD
Q4 2018,2018,DR-L9925,B13,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,DR-L9927,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,DR-L9928,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,DR-L9997,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,DR-X9005,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,EC-G9009,C,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9076,B,3.Substantial,Partially Unsatisfactory,LATAM,SCL
Q4 2018,2018,EC-L9089,B,2.Moderate,Partially Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9097,B,1.Low,{Not Set},LATAM,CSD
Q4 2018,2018,EC-L9223,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9227,C,1.Low,{Not Set},LATAM,IFD
Q4 2018,2018,EC-L9229,C,1.Low,{Not Set},LATAM,CSD
Q4 2018,2018,EC-L9230,B13,3.Substantial,{Not Set},LATAM,IFD
Q4 2018,2018,EC-L9235,C,1.Low,{Not Set},LATAM,SCL
Q4 2018,2018,EC-L9236,C,1.Low,{Not Set},LATAM,SCL
Q4 2018,2018,EC-L9238,B13,1.Low,{Not Set},LATAM,SCL
Q4 2018,2018,EC-L9239,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9299,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9920,C,1.Low,{Not Set},LATAM,IFD
Q4 2018,2018,EC-L9922,B,2.Moderate,Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9924,A,3.Substantial,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9925,B,2.Moderate,Partially Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9929,B,3.Substantial,Partially Unsatisfactory,LATAM,CSD
Q4 2018,2018,#¡REF!,B,2.Moderate,{Not Set},LATAM,SCL
Q4 2018,2018,EC-L9936,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9947,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9955,C,1.Low,{Not Set},LATAM,SCL
Q4 2018,2018,EC-L9960,B,1.Low,{Not Set},LATAM,INE
Q4 2018,2018,EC-L9992,B,2.Moderate,Partially Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9993,B,1.Low,{Not Set},LATAM,CSD
Q4 2018,2018,EC-L9996,B,2.Moderate,{Not Set},LATAM,INT
Q4 2018,2018,EC-L9997,B,3.Substantial,Satisfactory,LATAM,INE
Q4 2018,2018,EC-L9998,C,2.Moderate,{Not Set},LATAM,IFD
Q4 2018,2018,EC-L9999,A,3.Substantial,Partially Unsatisfactory,LATAM,INE
Q4 2018,2018,#¡REF!,C,1.Low,{Not Set},LATAM,IFD
Q4 2018,2018,EC-U0009,B13,1.Low,{Not Set},LATAM,IFD
Q4 2018,2018,EC-X9006,B,2.Moderate,{Not Set},LATAM,INE
Q4 2018,2018,ES-G9003,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,ES-G9004,C,2.Moderate,{Not Set},AAN,SCL
Q4 2018,2018,ES-L9025,B,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,ES-L9057,C,2.Moderate,{Not Set},AAN,INT
Q4 2018,2018,ES-L9066,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,ES-L9075,B,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,ES-L9089,B13,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,ES-L9095,B,2.Moderate,{Not Set},AAN,SCL
Q4 2018,2018,ES-L9096,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2018,2018,ES-L9932,B13,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,ES-L9939,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,GY-G9004,C,3.Substantial,{Not Set},CAR,INE
Q4 2018,2018,GY-L9027,B,1.Low,Satisfactory,CAR,INE
Q4 2018,2018,GY-L9028,B,2.Moderate,{Not Set},CAR,CSD
Q4 2018,2018,GY-L9039,B,3.Substantial,Satisfactory,CAR,CSD
Q4 2018,2018,GY-L9040,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,GY-L9042,C,2.Moderate,{Not Set},CAR,IFD
Q4 2018,2018,GY-L9044,C,2.Moderate,{Not Set},CAR,IFD
Q4 2018,2018,GY-L9049,C,3.Substantial,{Not Set},CAR,INE
Q4 2018,2018,GY-L9058,B,2.Moderate,Partially Satisfactory,CAR,SCL
Q4 2018,2018,GY-L9059,B,2.Moderate,{Not Set},CAR,IFD
Q4 2018,2018,GY-L9060,A,3.Substantial,Unsatisfactory,CAR,CSD
Q4 2018,2018,GY-L9064,C,1.Low,{Not Set},CAR,INT
Q4 2018,2018,GY-L9066,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,GY-L9067,B13,2.Moderate, moderate risk is associated with the proposed operation given the absence of direct and indirect impacts,CAR,INE
Q4 2018,2018,GY-X9002,C,3.Substantial,{Not Set},CAR,INE
Q4 2018,2018,GY-X9003,B,2.Moderate,{Not Set},CAR,INE
Q4 2018,2018,HA-G9022,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HA-G9023,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-G9024,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HA-G9026,B,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HA-G9030,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-G9034,B,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HA-G9035,A,4.High,{Not Set},AAN,CSD
Q4 2018,2018,HA-G9036,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-G9038,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-G9039,B,3.Substantial,{Not Set},AAN,CSD
Q4 2018,2018,HA-G9049,B,1.Low,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9002,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9007,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,HA-L9032,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-L9038,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-L9039,B,2.Moderate,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-L9044,B,2.Moderate,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-L9048,B,2.Moderate,Partially Unsatisfactory,AAN,CSD
Q4 2018,2018,HA-L9049,B,2.Moderate,Partially Satisfactory,AAN,SCL
Q4 2018,2018,HA-L9050,B13,3.Substantial,Satisfactory,AAN,IFD
Q4 2018,2018,HA-L9054,B,4.High,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-L9055,B,4.High,Unsatisfactory,AAN,CSD
Q4 2018,2018,HA-L9056,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9057,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,HA-L9058,B,3.Substantial,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-L9059,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9060,B,1.Low,Partially Satisfactory,AAN,SCL
Q4 2018,2018,HA-L9075,B,3.Substantial,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-L9076,A,4.High,Unsatisfactory,AAN,CSD
Q4 2018,2018,HA-L9077,B,3.Substantial,Partially Satisfactory,AAN,SCL
Q4 2018,2018,HA-L9078,C,1.Low,{Not Set},AAN,INT
Q4 2018,2018,HA-L9079,B,4.High,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-L9080,B,3.Substantial,{Not Set},AAN,SCL
Q4 2018,2018,HA-L9087,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9089,A,4.High,Unsatisfactory,AAN,CSD
Q4 2018,2018,#¡REF!,B,4.High,Partially Satisfactory,AAN,INE
Q4 2018,2018,HA-L9094,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9095,B,4.High,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9096,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9097,B,3.Substantial,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9098,A,4.High,{Not Set},AAN,INE
Q4 2018,2018,HA-L9099,A,4.High,Unsatisfactory,AAN,CSD
Q4 2018,2018,HA-L9900,B,3.Substantial,Satisfactory,AAN,INE
Q4 2018,2018,HA-L9903,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HA-L9904,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HA-L9906,A,4.High,{Not Set},AAN,INE
Q4 2018,2018,HA-L9907,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-L9909,A,4.High,Unsatisfactory,AAN,CSD
Q4 2018,2018,HA-L9926,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,HA-L9935,B,4.High,{Not Set},AAN,INE
Q4 2018,2018,HA-L9937,C,3.Substantial,{Not Set},AAN,SCL
Q4 2018,2018,HA-X9002,C,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HA-X9029,B,2.Moderate,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-X9093,B,2.Moderate,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HA-X9094,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,HO-G9003,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HO-G9005,B,1.Low,{Not Set},AAN,INE
Q4 2018,2018,HO-G9006,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HO-G9242,C,3.Substantial,{Not Set},AAN,SCL
Q4 2018,2018,HO-G9243,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HO-G9244,C,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,HO-G9247,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,HO-G9248,C,3.Substantial,{Not Set},AAN,SCL
Q4 2018,2018,HO-G9249,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HO-L9037,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HO-L9039,B,3.Substantial,Partially Unsatisfactory,AAN,INE
Q4 2018,2018,HO-L9069,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,HO-L9093,B,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HO-L9902,B,2.Moderate,{Not Set},AAN,INE
Q4 2018,2018,HO-L9904,B,3.Substantial,{Not Set},AAN,INE
Q4 2018,2018,HO-L9905,C,1.Low,{Not Set},AAN,SCL
Q4 2018,2018,HO-L9908,C,1.Low,{Not Set},AAN,IFD
Q4 2018,2018,HO-L9929,B,3.Substantial,Satisfactory,AAN,INE
Q4 2018,2018,HO-L9979,B,2.Moderate,{Not Set},AAN,CSD
Q4 2018,2018,HO-L9986,B,4.High,{Not Set},AAN,INE
Q4 2018,2018,HO-L9987,B,2.Moderate,{Not Set},AAN,IFD
Q4 2018,2018,HO-L9988,C,2.Moderate,{Not Set},AAN,SCL
